,STORE_ID,STORE_NAME,Location,Coordinates,Latitude,Longitude
45,708,Wimberley H-E-B,14501 RR12 WIMBERLEY TX,"14501 RR-12, Wimberley, Texas, 78676",30.002305915664554,-98.10197165169639
46,713,Clear Lake Marketplace,3501 CLEAR LAKE CITY BLVD HOUSTON TX,"3501 Clear Lake City Blvd, Houston, Texas, 77059",29.605806,-95.127237
47,16,Burleson H-E-B plus!,165 N.W.JOHN JONES DR. BURLESON TX,"165 NW John Jones Dr, Burleson, Texas, 76028",32.52142020244807,-97.34948016415565
48,102,Alon Market H-E-B,8503 NW MILITARY HWY SAN ANTONIO TX,"8503 NW Military Hwy, San Antonio, Texas, 78231",29.553346323302247,-98.53323860874774
49,108,281 and Evans Road H-E-B plus!,20935 US HIGHWAY 281 NORTH SAN ANTONIO TX,"20935 US Highway 281 N, San Antonio, Texas, 78258",29.641104,-98.457381
50,230,Nacogdoches and O'Connor H-E-B,14087 OCONNOR RD SAN ANTONIO TX,"14087 Oconnor Rd, San Antonio, Texas, 78247",29.570323497605415,-98.38607429897819
51,262,Marketplace H-E-B,5601 BANDERA ROAD SAN ANTONIO TX,"5601 Bandera Rd, San Antonio, Texas, 78238",29.482398000000003,-98.59449599999999
52,385,Olmos Park H-E-B,300 OLMOS DRIVE SAN ANTONIO TX,"300 W Olmos Dr, San Antonio, Texas, 78212",29.47005,-98.4962565
53,395,De Zavala H-E-B,12777 IH 10 WEST SAN ANTONIO TX,"12777 W Interstate 10, San Antonio, Texas, 78230",29.562021,-98.5880475
54,411,Pleasanton H-E-B,219 W OAKLAWN PLEASANTON TX,"219 W Oaklawn, Pleasanton, Texas, 78064",28.95708049725964,-98.48528902553522
55,494,Culebra and 1604 H-E-B,10660 WEST FM 471 SAN ANTONIO TX,"10660 FM-471, San Antonio, Texas, 78251",29.492989468510665,-98.70206952841815
56,561,Fredericksburg H-E-B,407 SOUTH ADAMS FREDERICKSBURG TX,"407 S Adams St, Fredericksburg, Texas, 78624",30.27096203274859,-98.87604963765945
57,566,Leon Springs H-E-B,"24165 I-H 10 WEST, SUITE 300 SAN ANTONIO TX","10 West Dr, San Antonio, Texas, 78201",29.453402890152276,-98.51887545902169
58,589,Mid County H-E-B,4800 B HWY 365 PORT ARTHUR TX,"4800 Highway 365, Port Arthur, Texas, 77642",29.96426369654976,-93.97592236987198
59,269,North Hills H-E-B,10710 RESEARCH BLVD. STE 200 AUSTIN TX,"10710 Research Blvd, Ste 200, Austin, Texas, 78759",30.39853500000001,-97.7483565
60,381,Harker Heights H-E-B,601 INDIAN TRAIL HARKER HEIGHTS TX,"601 Indian Trl, Harker Heights, Texas, 76548",31.07802339941698,-97.65504135227127
61,567,Lincoln Heights Market H-E-B,999 EAST BASSE ROAD SAN ANTONIO TX,"999 E Basse Rd, San Antonio, Texas, 78209",29.498255999999998,-98.468919
62,686,Creekside Park H-E-B,26500 KUYKENDAHL RD TOMBALL TX,"26500 Kuykendahl Rd, Tomball, Texas, 77375",30.14360293242828,-95.5487530861864
63,707,Lake Jackson H-E-B,97 OYSTER CREEK DRIV LAKE JACKSON TX,"97 Oyster Creek Dr, Lake Jackson, Texas, 77566",29.04421585429946,-95.44708162252887
64,714,Lakeway H-E-B,2000 RANCH ROAD 620 S LAKEWAY TX,"2000 Ranch Road 620 S, Austin, Texas, 78734",30.344706000000002,-97.968186
65,715,Deer Park H-E-B,4701 EAST BLVD DEER PARK TX,"4701 East Blvd, La Porte, Texas, 77571",29.667506933100398,-95.09804729311703
66,19,Lytle H-E-B plus!,19337 MCDONALD STREET LYTLE TX,"19337 McDonald St, Lytle, Texas, 78052",29.232719108039493,-98.78941532931213
67,444,Military and Goliad H-E-B,3323 SE MILITARY DR. SAN ANTONIO TX,"3323 SE Military Dr, San Antonio, Texas, 78223",29.354039999999998,-98.43363
68,612,La Vernia H-E-B,14414 US HWY 87 WEST LA VERNIA TX,"14414 US Highway 87 W, La Vernia, Texas, 78121",29.357588522649692,-98.13689841820205
69,613,Marbach and 410 H-E-B plus!,8219 MARBACH SAN ANTONIO TX,"8219 Marbach Rd, San Antonio, Texas, 78227",29.420100000000005,-98.652627
70,622,Bulverde H-E-B plus!,20725 HWY 46 SPRING BRANCH TX,"20725 TX-46, Spring Branch, Texas, 78070",29.79864719715554,-98.43026470420563
71,623,Bandera and 1604 H-E-B plus!,9238 N.LOOP 1604 WEST SAN ANTONIO TX,"9238 N Loop 1604 W, San Antonio, Texas, 78249",29.55679771705826,-98.66267525918501
72,658,The Market at Stone Oak,23635 WILDERNESS OAK SAN ANTONIO TX,"23635 Wilderness Oak, San Antonio, Texas, 78258",29.662023862109425,-98.49958122473844
73,678,Valley Hi H-E-B,368 VALLEY HI DRIVE SAN ANTONIO TX,"368 Valley Hi Dr, San Antonio, Texas, 78227",29.381185764784032,-98.63972786618865
74,51,Big Spring H-E-B,2000 SOUTH GREGG BIG SPRING TX,"2000 S Gregg St, Big Spring, Texas, 79720",32.23510478711987,-101.4720726416988
75,70,Abilene H-E-B,1345 BARROW ABILENE TX,"1345 Barrow St, Abilene, Texas, 79605",32.43335601165677,-99.75944167886213
76,382,Midland H-E-B,3325 WEST WADLEY MIDLAND TX,"3325 W Wadley Ave, Midland, Texas, 79707",32.017959000000005,-102.126132
77,6,Stephenville H-E-B,2150 W. WASHINGTON STEPHENVILLE TX,"2150 W Washington St, Stephenville, Texas, 76401",32.20949369545324,-98.22602834549058
78,14,Kyle H-E-B plus!,5401 SOUTH FM 1626 KYLE TX,"5401 S FM 1626, Kyle, Texas, 78640",30.014483258408283,-97.86335853621752
79,29,Westlake H-E-B,701 CAPITOL OF TEXAS HWY-BLD C WEST LAKE HILLS TX,"701 S Capital of Texas Hwy, Bldg C, Austin, Texas, 78746",30.29300188037397,-97.82812306694039
80,39,Belton H-E-B plus!,2509 NORTH MAIN STREET BELTON TX,"2509 N Main St, Belton, Texas, 76513",31.08011178824506,-97.45751709971857
